lead_id,lead_created_ts,lead_source_raw,raw_campaign_name,customer_type,preferred_unit_type,budget_min,budget_max,lead_score,assigned_exec_id,project_id,project_name,city
L000217,11-08-2024 08:44,Walk-in,FB_Q1,End User,2BHK,3000000,8000000,64,E28,P4,UrbanNest,Pune
L000218,18-06-2025 22:23,99acres,Google_Search,End User,Villa,4500000,8000000,5,E23,P5,PalmResidency,Pune
L000219,30-04-2024 11:02,Walk-in,Organic,End User,2BHK,8000000,10000000,37,E05,P3,LakeFront,Hyderabad
L000220,16-06-2024 19:52,MagicBricks,Referral_Partner,End User,2BHK,4500000,13000000,22,E30,P4,UrbanNest,Pune
L000221,28-09-2024 15:56,Google Ads,Google_Search,Investor,3BHK,4500000,10000000,83,E09,P1,GreenVista,Bengaluru
L000222,06-06-2024 03:02,99acres,Google_Search,End User,Villa,3000000,6000000,6,E20,P4,UrbanNest,Pune
L000223,07-04-2025 09:33,MagicBricks,FB_Q1,End User,2BHK,8000000,13000000,56,E02,P1,GreenVista,Bengaluru
L000224,05-07-2024 17:15,Facebook Ads,FB_Q1,End User,Villa,3000000,8000000,36,E14,P1,GreenVista,Bengaluru
L000225,26-12-2024 11:08,Walk-in,Google_Search,End User,3BHK,8000000,6000000,79,E26,P1,GreenVista,Bengaluru
L000226,19-03-2025 02:10,Referral,FB_Q2,Investor,2BHK,4500000,6000000,61,E08,P1,GreenVista,Bengaluru
L000227,17-05-2025 14:47,Facebook Ads,Referral_Partner,Investor,2BHK,3000000,8000000,10,E11,P4,UrbanNest,Pune
L000228,25-05-2024 23:13,Walk-in,FB_Q2,End User,Villa,6000000,6000000,46,E30,P2,SkyHeights,Bengaluru
L000229,01-06-2024 03:49,MagicBricks,Referral_Partner,Investor,Villa,8000000,10000000,59,E21,P3,LakeFront,Hyderabad
L000230,15-06-2025 12:16,Facebook Ads,FB_Q1,End User,3BHK,3000000,6000000,55,E05,P2,SkyHeights,Bengaluru
L000231,01-06-2024 09:26,Google Ads,Google_Search,End User,Villa,6000000,10000000,62,E19,P3,LakeFront,Hyderabad
L000232,30-03-2024 19:42,99acres,Referral_Partner,End User,Villa,4500000,10000000,4,E07,P1,GreenVista,Bengaluru
L000233,09-02-2025 13:05,MagicBricks,Referral_Partner,End User,Villa,4500000,6000000,5,E01,P2,SkyHeights,Bengaluru
L000234,06-02-2024 04:43,99acres,FB_Q1,End User,2BHK,3000000,10000000,28,E11,P4,UrbanNest,Pune
L000235,30-08-2024 19:31,Google Ads,Referral_Partner,End User,2BHK,3000000,8000000,13,E30,P1,GreenVista,Bengaluru
L000236,08-01-2025 09:08,99acres,FB_Q2,Investor,3BHK,3000000,6000000,2,E08,P4,UrbanNest,Pune
L000237,02-04-2024 04:40,99acres,Google_Search,End User,3BHK,8000000,10000000,66,E30,P2,SkyHeights,Bengaluru
L000238,17-04-2025 09:54,MagicBricks,FB_Q1,End User,Villa,3000000,8000000,95,E17,P1,GreenVista,Bengaluru
L000239,10-09-2024 09:29,99acres,Referral_Partner,End User,3BHK,3000000,6000000,70,E19,P3,LakeFront,Hyderabad
L000240,03-04-2024 00:19,Referral,Referral_Partner,End User,2BHK,6000000,13000000,8,E26,P1,GreenVista,Bengaluru
L000241,22-12-2024 17:06,Referral,FB_Q1,End User,3BHK,6000000,6000000,14,E12,P1,GreenVista,Bengaluru
L000242,07-04-2024 02:41,MagicBricks,FB_Q2,End User,Villa,8000000,8000000,92,E25,P2,SkyHeights,Bengaluru
L000243,02-12-2024 08:22,Referral,Google_Search,End User,Villa,8000000,6000000,58,E18,P3,LakeFront,Hyderabad
L000244,03-06-2025 09:45,99acres,FB_Q1,End User,2BHK,3000000,10000000,26,E03,P2,SkyHeights,Bengaluru
L000245,23-01-2025 06:45,99acres,Organic,Investor,2BHK,6000000,10000000,88,E01,P2,SkyHeights,Bengaluru
L000246,12-03-2025 06:05,Facebook Ads,Google_Search,End User,Villa,8000000,13000000,72,E07,P3,LakeFront,Hyderabad
L000247,03-11-2024 01:07,MagicBricks,FB_Q2,Investor,2BHK,8000000,13000000,63,E01,P4,UrbanNest,Pune
L000248,02-05-2025 15:14,Referral,Organic,End User,3BHK,3000000,6000000,72,E20,P4,UrbanNest,Pune
L000249,08-12-2024 14:10,Walk-in,Referral_Partner,End User,2BHK,6000000,6000000,97,E02,P1,GreenVista,Bengaluru
L000250,10-11-2024 15:54,MagicBricks,Organic,End User,3BHK,8000000,6000000,18,E15,P2,SkyHeights,Bengaluru
L000251,25-01-2024 13:37,Walk-in,FB_Q2,Investor,3BHK,6000000,13000000,58,E09,P1,GreenVista,Bengaluru
L000252,19-03-2025 14:29,Google Ads,FB_Q1,End User,3BHK,6000000,6000000,16,E10,P1,GreenVista,Bengaluru
L000253,10-01-2024 22:57,Walk-in,Referral_Partner,End User,Villa,3000000,13000000,74,E16,P5,PalmResidency,Pune
L000254,25-07-2024 19:16,Walk-in,FB_Q2,End User,3BHK,4500000,8000000,16,E02,P5,PalmResidency,Pune
L000255,09-11-2024 10:32,Google Ads,Organic,Investor,Villa,6000000,10000000,52,E05,P2,SkyHeights,Bengaluru
L000256,29-10-2024 11:52,Facebook Ads,Referral_Partner,End User,3BHK,3000000,8000000,17,E03,P1,GreenVista,Bengaluru
L000257,22-08-2024 21:49,Walk-in,Google_Search,End User,2BHK,4500000,6000000,46,E12,P1,GreenVista,Bengaluru
L000258,26-09-2024 08:06,99acres,Google_Search,Investor,3BHK,6000000,8000000,12,E29,P4,UrbanNest,Pune
L000259,22-04-2024 06:26,MagicBricks,Referral_Partner,End User,Villa,8000000,8000000,16,E26,P5,PalmResidency,Pune
L000260,22-11-2024 15:19,Facebook Ads,FB_Q2,End User,Villa,3000000,6000000,98,E06,P4,UrbanNest,Pune
L000261,16-05-2024 17:31,Referral,Google_Search,End User,2BHK,3000000,6000000,90,E22,P3,LakeFront,Hyderabad
L000262,20-02-2025 12:01,Referral,Google_Search,End User,3BHK,6000000,13000000,29,E18,P3,LakeFront,Hyderabad
L000263,16-01-2025 06:21,99acres,Referral_Partner,End User,Villa,3000000,10000000,32,E16,P3,LakeFront,Hyderabad
L000264,30-07-2024 17:35,Walk-in,Referral_Partner,End User,Villa,4500000,8000000,56,E15,P5,PalmResidency,Pune
L000265,15-08-2024 04:34,Referral,FB_Q1,Investor,Villa,6000000,10000000,93,E25,P4,UrbanNest,Pune
L000266,06-11-2024 10:33,Referral,Referral_Partner,End User,Villa,4500000,13000000,17,E20,P3,LakeFront,Hyderabad
L000267,05-05-2024 13:33,Google Ads,Referral_Partner,End User,3BHK,3000000,13000000,10,E01,P3,LakeFront,Hyderabad
L000268,07-04-2024 13:53,Walk-in,Google_Search,End User,2BHK,8000000,13000000,46,E12,P2,SkyHeights,Bengaluru
L000269,27-01-2024 08:13,Walk-in,Google_Search,End User,Villa,3000000,8000000,64,E24,P4,UrbanNest,Pune
L000270,19-06-2025 20:33,Walk-in,Organic,End User,Villa,6000000,8000000,68,E26,P4,UrbanNest,Pune
L000271,20-08-2024 03:05,Google Ads,Referral_Partner,End User,Villa,3000000,10000000,73,E18,P5,PalmResidency,Pune
L000272,24-04-2024 06:57,99acres,Referral_Partner,End User,Villa,8000000,13000000,55,E03,P2,SkyHeights,Bengaluru
L000273,18-01-2025 20:25,Walk-in,Referral_Partner,End User,Villa,6000000,13000000,45,E16,P5,PalmResidency,Pune
L000274,04-09-2024 19:18,Facebook Ads,FB_Q2,Investor,Villa,3000000,6000000,55,E05,P3,LakeFront,Hyderabad
L000275,30-03-2025 21:29,Facebook Ads,FB_Q2,End User,3BHK,6000000,8000000,89,E29,P4,UrbanNest,Pune
L000276,05-10-2024 03:59,Walk-in,FB_Q1,Investor,3BHK,8000000,10000000,64,E11,P3,LakeFront,Hyderabad
L000277,29-12-2024 11:59,99acres,Referral_Partner,End User,Villa,4500000,13000000,9,E02,P4,UrbanNest,Pune
L000278,05-06-2025 03:20,Referral,FB_Q1,End User,3BHK,8000000,6000000,97,E27,P3,LakeFront,Hyderabad
L000279,28-06-2025 21:20,99acres,Referral_Partner,End User,3BHK,8000000,6000000,17,E15,P5,PalmResidency,Pune
L000280,21-04-2024 03:59,99acres,FB_Q2,End User,2BHK,3000000,8000000,79,E28,P1,GreenVista,Bengaluru
L000281,06-08-2024 10:14,MagicBricks,Organic,Investor,Villa,6000000,8000000,97,E28,P2,SkyHeights,Bengaluru
L000282,14-08-2024 04:33,Walk-in,Organic,End User,3BHK,4500000,6000000,50,E26,P5,PalmResidency,Pune
L000283,08-07-2024 09:04,99acres,FB_Q2,Investor,3BHK,4500000,13000000,55,E16,P4,UrbanNest,Pune
L000284,15-01-2025 03:57,99acres,Google_Search,End User,2BHK,8000000,10000000,35,E20,P4,UrbanNest,Pune
L000285,26-07-2024 07:51,MagicBricks,Organic,End User,Villa,8000000,8000000,79,E29,P1,GreenVista,Bengaluru
L000286,27-04-2025 07:44,Referral,FB_Q2,End User,2BHK,8000000,10000000,54,E11,P5,PalmResidency,Pune
L000287,08-09-2024 06:10,Referral,Google_Search,End User,3BHK,6000000,13000000,76,E29,P5,PalmResidency,Pune
L000288,06-05-2024 20:29,Facebook Ads,Organic,End User,3BHK,8000000,6000000,86,E30,P3,LakeFront,Hyderabad
L000289,11-12-2024 08:12,Google Ads,Google_Search,End User,3BHK,6000000,13000000,61,E04,P2,SkyHeights,Bengaluru
L000290,08-05-2024 06:30,Facebook Ads,Google_Search,End User,3BHK,4500000,8000000,41,E01,P4,UrbanNest,Pune
L000291,07-02-2025 18:53,Referral,FB_Q2,Investor,Villa,6000000,6000000,11,E27,P5,PalmResidency,Pune
L000292,05-05-2024 18:10,Facebook Ads,FB_Q1,Investor,Villa,3000000,6000000,82,E24,P5,PalmResidency,Pune
L000293,02-12-2024 15:33,99acres,FB_Q2,Investor,2BHK,8000000,8000000,63,E16,P3,LakeFront,Hyderabad
L000294,10-07-2024 10:54,Facebook Ads,Google_Search,End User,Villa,8000000,10000000,20,E14,P1,GreenVista,Bengaluru
L000295,16-11-2024 14:09,99acres,FB_Q1,End User,2BHK,4500000,6000000,87,E06,P2,SkyHeights,Bengaluru
L000296,02-03-2025 23:40,Referral,Organic,End User,Villa,8000000,13000000,89,E07,P2,SkyHeights,Bengaluru
L000297,10-03-2024 01:17,99acres,Referral_Partner,Investor,Villa,3000000,6000000,52,E02,P2,SkyHeights,Bengaluru
L000298,05-06-2024 21:55,Google Ads,FB_Q1,End User,2BHK,8000000,8000000,76,E10,P2,SkyHeights,Bengaluru
L000299,27-01-2025 09:21,99acres,FB_Q1,End User,3BHK,3000000,10000000,15,E29,P4,UrbanNest,Pune
L000300,26-03-2024 03:02,99acres,Organic,End User,3BHK,8000000,13000000,3,E24,P1,GreenVista,Bengaluru
L000301,31-12-2024 01:12,Walk-in,FB_Q1,End User,Villa,3000000,8000000,75,E14,P1,GreenVista,Bengaluru
L000302,05-10-2024 06:05,MagicBricks,FB_Q1,End User,3BHK,8000000,8000000,31,E29,P3,LakeFront,Hyderabad
L000303,30-01-2025 08:50,Walk-in,FB_Q2,End User,3BHK,3000000,10000000,5,E14,P3,LakeFront,Hyderabad
L000304,06-10-2024 19:47,Facebook Ads,Organic,Investor,Villa,8000000,6000000,33,E19,P1,GreenVista,Bengaluru
L000305,14-10-2024 05:59,Referral,Google_Search,Investor,Villa,8000000,10000000,32,E10,P1,GreenVista,Bengaluru
L000306,20-07-2024 11:38,99acres,Google_Search,End User,Villa,4500000,8000000,42,E10,P1,GreenVista,Bengaluru
L000307,20-01-2024 01:53,Referral,Google_Search,Investor,2BHK,8000000,10000000,95,E29,P3,LakeFront,Hyderabad
L000308,10-08-2024 09:32,Google Ads,Referral_Partner,End User,Villa,3000000,6000000,41,E20,P5,PalmResidency,Pune
L000309,05-05-2025 03:44,99acres,Referral_Partner,End User,2BHK,8000000,8000000,59,E20,P1,GreenVista,Bengaluru
L000310,23-08-2024 17:10,Facebook Ads,Google_Search,End User,2BHK,8000000,10000000,42,E03,P2,SkyHeights,Bengaluru
L000311,18-01-2024 15:31,Walk-in,Referral_Partner,End User,2BHK,8000000,6000000,91,E09,P5,PalmResidency,Pune
L000312,30-05-2025 22:06,Referral,Organic,End User,2BHK,4500000,13000000,3,E27,P3,LakeFront,Hyderabad
L000313,03-06-2025 02:32,Referral,Referral_Partner,End User,Villa,3000000,13000000,27,E01,P1,GreenVista,Bengaluru
L000314,15-05-2024 16:05,Referral,Referral_Partner,End User,2BHK,3000000,8000000,74,E06,P4,UrbanNest,Pune
L000315,19-07-2024 00:01,99acres,FB_Q1,End User,Villa,4500000,10000000,76,E01,P3,LakeFront,Hyderabad
L000316,23-06-2024 21:45,Walk-in,FB_Q2,End User,Villa,3000000,13000000,53,E13,P1,GreenVista,Bengaluru
L000317,06-02-2025 22:59,Referral,FB_Q2,Investor,Villa,4500000,13000000,49,E21,P4,UrbanNest,Pune
L000318,20-08-2024 02:21,Walk-in,Organic,End User,3BHK,3000000,6000000,92,E06,P4,UrbanNest,Pune
L000319,23-06-2024 23:55,MagicBricks,Google_Search,End User,2BHK,4500000,8000000,97,E13,P4,UrbanNest,Pune
L000320,31-05-2024 23:58,99acres,Referral_Partner,End User,Villa,6000000,8000000,60,E08,P4,UrbanNest,Pune
L000321,12-08-2024 06:06,Walk-in,Google_Search,End User,2BHK,8000000,13000000,50,E24,P1,GreenVista,Bengaluru
L000322,18-03-2025 21:11,Referral,FB_Q2,End User,Villa,6000000,6000000,88,E20,P3,LakeFront,Hyderabad
L000323,17-03-2025 01:33,Facebook Ads,Google_Search,End User,Villa,4500000,10000000,75,E24,P3,LakeFront,Hyderabad
L000324,11-02-2024 23:42,Facebook Ads,Referral_Partner,End User,3BHK,6000000,13000000,81,E09,P2,SkyHeights,Bengaluru
L000325,25-12-2024 16:33,99acres,FB_Q1,Investor,Villa,3000000,13000000,83,E10,P2,SkyHeights,Bengaluru
L000326,11-11-2024 02:46,MagicBricks,FB_Q2,End User,3BHK,4500000,13000000,6,E30,P5,PalmResidency,Pune
L000327,25-03-2024 21:43,99acres,FB_Q1,End User,2BHK,8000000,8000000,22,E12,P1,GreenVista,Bengaluru
L000328,11-10-2024 16:16,Google Ads,FB_Q1,End User,3BHK,8000000,6000000,58,E09,P2,SkyHeights,Bengaluru
L000329,17-05-2024 11:48,Facebook Ads,FB_Q1,Investor,2BHK,6000000,6000000,64,E14,P4,UrbanNest,Pune
L000330,13-04-2024 21:33,Walk-in,FB_Q2,Investor,Villa,6000000,8000000,33,E25,P3,LakeFront,Hyderabad
L000331,17-03-2024 03:55,99acres,Referral_Partner,End User,Villa,4500000,6000000,67,E18,P1,GreenVista,Bengaluru
L000332,24-01-2024 09:44,Facebook Ads,Organic,End User,3BHK,8000000,10000000,73,E13,P5,PalmResidency,Pune
L000333,27-07-2024 10:27,Google Ads,FB_Q2,End User,3BHK,3000000,13000000,44,E11,P5,PalmResidency,Pune
L000334,16-06-2024 04:11,Facebook Ads,FB_Q2,End User,2BHK,3000000,8000000,33,E21,P1,GreenVista,Bengaluru
L000335,07-05-2025 08:34,99acres,Referral_Partner,Investor,2BHK,4500000,10000000,54,E29,P4,UrbanNest,Pune
L000336,15-02-2024 23:01,Referral,Referral_Partner,End User,2BHK,4500000,8000000,4,E01,P3,LakeFront,Hyderabad
L000337,03-02-2025 19:04,Referral,Referral_Partner,End User,Villa,3000000,6000000,12,E26,P5,PalmResidency,Pune
L000338,16-01-2025 13:12,99acres,FB_Q1,End User,Villa,6000000,13000000,49,E17,P4,UrbanNest,Pune
L000339,17-06-2025 14:34,Facebook Ads,FB_Q1,End User,Villa,6000000,8000000,59,E05,P2,SkyHeights,Bengaluru
L000340,24-02-2024 06:13,MagicBricks,FB_Q2,Investor,2BHK,6000000,13000000,93,E05,P5,PalmResidency,Pune
L000341,09-01-2025 10:28,Google Ads,Google_Search,Investor,3BHK,6000000,10000000,23,E29,P5,PalmResidency,Pune
L000342,07-07-2024 01:50,Walk-in,Referral_Partner,Investor,3BHK,4500000,8000000,28,E04,P1,GreenVista,Bengaluru
L000343,26-09-2024 07:19,Google Ads,FB_Q2,End User,3BHK,8000000,10000000,68,E04,P2,SkyHeights,Bengaluru
L000344,26-02-2024 13:59,Google Ads,FB_Q1,End User,Villa,4500000,6000000,70,E14,P2,SkyHeights,Bengaluru
L000345,23-05-2024 11:35,99acres,FB_Q2,Investor,2BHK,3000000,6000000,68,E03,P5,PalmResidency,Pune
L000346,20-03-2025 22:41,Facebook Ads,Organic,End User,2BHK,6000000,6000000,81,E03,P1,GreenVista,Bengaluru
L000347,09-03-2025 19:22,Facebook Ads,Organic,End User,3BHK,8000000,10000000,39,E21,P1,GreenVista,Bengaluru
L000348,23-11-2024 00:29,Google Ads,Organic,End User,2BHK,6000000,8000000,45,E26,P4,UrbanNest,Pune
L000349,24-02-2025 18:15,MagicBricks,FB_Q1,Investor,3BHK,6000000,13000000,72,E27,P4,UrbanNest,Pune
L000350,05-05-2025 08:57,Facebook Ads,Referral_Partner,End User,2BHK,6000000,10000000,89,E01,P1,GreenVista,Bengaluru
L000351,02-01-2025 19:18,99acres,FB_Q1,End User,3BHK,3000000,6000000,66,E18,P1,GreenVista,Bengaluru
L000352,15-02-2025 00:57,Google Ads,Google_Search,End User,3BHK,8000000,13000000,90,E24,P2,SkyHeights,Bengaluru
L000353,04-04-2025 15:07,Google Ads,FB_Q2,End User,2BHK,4500000,13000000,65,E08,P5,PalmResidency,Pune
L000354,05-04-2024 23:22,Google Ads,FB_Q1,End User,3BHK,4500000,6000000,60,E01,P5,PalmResidency,Pune
L000355,27-03-2025 08:28,Facebook Ads,Referral_Partner,Investor,3BHK,3000000,10000000,44,E20,P2,SkyHeights,Bengaluru
L000356,08-03-2024 22:05,Facebook Ads,Organic,End User,2BHK,8000000,8000000,13,E27,P5,PalmResidency,Pune
L000357,05-02-2025 19:24,Referral,FB_Q2,End User,Villa,4500000,13000000,85,E01,P1,GreenVista,Bengaluru
L000358,04-12-2024 15:45,MagicBricks,Organic,Investor,2BHK,4500000,8000000,40,E09,P2,SkyHeights,Bengaluru
L000359,25-11-2024 19:10,Walk-in,Referral_Partner,End User,3BHK,6000000,13000000,86,E18,P4,UrbanNest,Pune
L000360,08-06-2025 11:52,Walk-in,FB_Q1,End User,2BHK,6000000,6000000,32,E11,P5,PalmResidency,Pune
L000361,03-03-2025 12:08,Facebook Ads,Organic,Investor,3BHK,8000000,6000000,8,E13,P4,UrbanNest,Pune
L000362,03-09-2024 01:35,Walk-in,FB_Q1,End User,2BHK,3000000,13000000,23,E25,P1,GreenVista,Bengaluru
L000363,08-11-2024 15:22,Referral,Referral_Partner,Investor,Villa,8000000,10000000,94,E29,P1,GreenVista,Bengaluru
L000364,19-10-2024 08:03,MagicBricks,Google_Search,End User,3BHK,8000000,8000000,25,E11,P5,PalmResidency,Pune
L000365,12-08-2024 03:16,Referral,FB_Q1,End User,Villa,6000000,8000000,54,E30,P5,PalmResidency,Pune
L000366,07-01-2024 20:50,Walk-in,Organic,End User,Villa,6000000,10000000,35,E22,P3,LakeFront,Hyderabad
L000367,07-04-2025 13:12,Facebook Ads,Organic,End User,3BHK,3000000,13000000,81,E14,P3,LakeFront,Hyderabad
L000368,27-06-2025 05:58,Referral,FB_Q1,Investor,2BHK,4500000,6000000,46,E19,P4,UrbanNest,Pune
L000369,26-09-2024 01:26,MagicBricks,Google_Search,Investor,3BHK,3000000,8000000,49,E20,P4,UrbanNest,Pune
L000370,19-02-2025 03:56,Referral,FB_Q2,End User,3BHK,4500000,13000000,67,E02,P4,UrbanNest,Pune
L000371,22-04-2025 13:39,MagicBricks,Organic,End User,3BHK,3000000,6000000,87,E07,P4,UrbanNest,Pune
L000372,05-04-2025 01:25,Referral,FB_Q2,End User,3BHK,4500000,13000000,5,E16,P1,GreenVista,Bengaluru
L000373,04-06-2025 04:39,MagicBricks,Referral_Partner,End User,3BHK,4500000,6000000,58,E10,P4,UrbanNest,Pune
L000374,31-01-2024 07:59,Referral,Referral_Partner,End User,3BHK,3000000,8000000,56,E13,P5,PalmResidency,Pune
L000375,13-05-2024 02:38,Facebook Ads,FB_Q2,End User,3BHK,6000000,10000000,67,E14,P1,GreenVista,Bengaluru
L000376,01-02-2024 13:22,Google Ads,FB_Q2,Investor,3BHK,3000000,13000000,68,E13,P2,SkyHeights,Bengaluru
L000377,27-03-2024 07:55,99acres,Google_Search,End User,2BHK,4500000,8000000,80,E28,P1,GreenVista,Bengaluru
L000378,17-02-2024 20:32,99acres,FB_Q1,End User,2BHK,3000000,6000000,28,E15,P2,SkyHeights,Bengaluru
L000379,07-10-2024 11:07,Walk-in,Google_Search,End User,3BHK,4500000,6000000,84,E20,P5,PalmResidency,Pune
L000380,15-04-2024 01:37,Facebook Ads,FB_Q2,End User,2BHK,4500000,6000000,57,E08,P2,SkyHeights,Bengaluru
L000381,14-02-2024 15:36,Referral,Organic,End User,3BHK,6000000,6000000,3,E13,P2,SkyHeights,Bengaluru
L000382,21-06-2024 08:23,99acres,Organic,End User,2BHK,4500000,6000000,9,E08,P1,GreenVista,Bengaluru
L000383,21-04-2025 18:07,Referral,Organic,End User,2BHK,6000000,13000000,38,E25,P5,PalmResidency,Pune
L000384,23-01-2025 01:45,Google Ads,Referral_Partner,Investor,2BHK,8000000,10000000,27,E05,P4,UrbanNest,Pune
L000385,01-07-2024 04:47,Referral,Referral_Partner,End User,3BHK,4500000,13000000,11,E21,P4,UrbanNest,Pune
L000386,25-02-2024 02:24,Referral,Referral_Partner,End User,2BHK,8000000,10000000,8,E07,P3,LakeFront,Hyderabad
L000387,10-03-2024 22:50,Google Ads,Referral_Partner,End User,2BHK,4500000,8000000,83,E09,P2,SkyHeights,Bengaluru
L000388,11-06-2025 12:44,99acres,Referral_Partner,End User,Villa,8000000,13000000,93,E21,P5,PalmResidency,Pune
L000389,06-02-2024 13:09,MagicBricks,FB_Q1,End User,Villa,8000000,8000000,79,E25,P4,UrbanNest,Pune
L000390,01-01-2024 13:53,Referral,FB_Q1,End User,2BHK,4500000,10000000,61,E24,P2,SkyHeights,Bengaluru
L000391,31-01-2025 13:16,Google Ads,FB_Q1,End User,Villa,4500000,8000000,69,E24,P1,GreenVista,Bengaluru
L000392,11-11-2024 20:17,MagicBricks,Google_Search,End User,2BHK,8000000,8000000,67,E12,P2,SkyHeights,Bengaluru
L000393,16-01-2024 09:16,Referral,FB_Q1,End User,Villa,3000000,13000000,92,E20,P5,PalmResidency,Pune
L000394,26-04-2025 08:44,Walk-in,FB_Q1,Investor,3BHK,3000000,10000000,95,E05,P5,PalmResidency,Pune
L000395,27-02-2025 23:06,Referral,FB_Q1,End User,2BHK,6000000,13000000,24,E27,P4,UrbanNest,Pune
L000396,29-01-2024 12:05,MagicBricks,Google_Search,End User,3BHK,4500000,8000000,60,E15,P5,PalmResidency,Pune
L000397,19-07-2024 16:44,MagicBricks,Referral_Partner,End User,Villa,3000000,6000000,68,E09,P1,GreenVista,Bengaluru
L000398,24-06-2025 09:04,Facebook Ads,Google_Search,Investor,2BHK,8000000,13000000,82,E16,P2,SkyHeights,Bengaluru
L000399,25-03-2024 17:27,99acres,Google_Search,End User,Villa,4500000,6000000,14,E12,P4,UrbanNest,Pune
L000400,28-05-2024 13:12,MagicBricks,Organic,End User,2BHK,8000000,8000000,46,E24,P1,GreenVista,Bengaluru
L000401,17-03-2024 21:42,MagicBricks,Google_Search,End User,Villa,4500000,13000000,76,E23,P2,SkyHeights,Bengaluru
L000402,08-09-2024 04:53,99acres,Referral_Partner,End User,2BHK,8000000,13000000,76,E05,P4,UrbanNest,Pune
L000403,24-08-2024 01:04,Walk-in,FB_Q2,End User,2BHK,8000000,8000000,75,E19,P5,PalmResidency,Pune
L000404,21-06-2024 02:03,99acres,FB_Q2,End User,2BHK,8000000,10000000,70,E02,P1,GreenVista,Bengaluru
L000405,12-06-2025 11:46,Google Ads,Google_Search,End User,2BHK,4500000,13000000,58,E28,P3,LakeFront,Hyderabad
L000406,18-02-2025 14:54,Facebook Ads,Google_Search,Investor,Villa,8000000,6000000,32,E12,P2,SkyHeights,Bengaluru
L000407,20-04-2025 18:45,Walk-in,FB_Q2,End User,3BHK,4500000,10000000,57,E19,P2,SkyHeights,Bengaluru
L000408,14-02-2025 06:22,Referral,Google_Search,End User,2BHK,4500000,6000000,80,E01,P2,SkyHeights,Bengaluru
L000409,05-05-2025 00:31,99acres,FB_Q1,End User,Villa,6000000,8000000,51,E23,P4,UrbanNest,Pune
L000410,16-12-2024 17:44,Google Ads,Organic,Investor,2BHK,4500000,6000000,1,E13,P4,UrbanNest,Pune
L000411,15-02-2025 07:39,Referral,FB_Q2,End User,2BHK,3000000,8000000,74,E03,P2,SkyHeights,Bengaluru
L000412,06-06-2025 09:14,Facebook Ads,Google_Search,End User,2BHK,8000000,8000000,49,E14,P5,PalmResidency,Pune
L000413,26-01-2025 13:58,Google Ads,Organic,End User,2BHK,3000000,10000000,86,E12,P2,SkyHeights,Bengaluru
L000414,07-01-2024 06:58,Google Ads,Referral_Partner,End User,3BHK,6000000,8000000,93,E04,P3,LakeFront,Hyderabad
L000415,02-05-2025 14:05,Walk-in,Referral_Partner,End User,2BHK,8000000,13000000,77,E23,P3,LakeFront,Hyderabad
L000416,16-03-2025 16:33,99acres,Google_Search,End User,3BHK,8000000,10000000,91,E20,P3,LakeFront,Hyderabad
L000417,25-06-2024 07:52,Referral,Referral_Partner,End User,Villa,4500000,10000000,75,E07,P3,LakeFront,Hyderabad
L000418,15-07-2024 09:19,Google Ads,Google_Search,Investor,3BHK,8000000,6000000,36,E29,P5,PalmResidency,Pune
L000419,26-04-2024 22:03,Google Ads,FB_Q1,End User,Villa,3000000,8000000,3,E21,P4,UrbanNest,Pune
L000420,15-08-2024 17:41,Walk-in,FB_Q2,End User,2BHK,4500000,8000000,28,E28,P2,SkyHeights,Bengaluru
L000421,07-03-2025 09:21,Referral,Organic,End User,Villa,3000000,6000000,6,E17,P3,LakeFront,Hyderabad
L000422,21-01-2025 21:39,Walk-in,Google_Search,End User,3BHK,3000000,13000000,19,E27,P1,GreenVista,Bengaluru
L000423,12-03-2024 07:33,Facebook Ads,Organic,End User,2BHK,3000000,8000000,25,E29,P2,SkyHeights,Bengaluru
L000424,09-09-2024 14:56,Google Ads,Google_Search,End User,2BHK,8000000,13000000,38,E13,P1,GreenVista,Bengaluru
L000425,13-03-2025 09:44,Walk-in,Referral_Partner,Investor,2BHK,8000000,10000000,97,E01,P1,GreenVista,Bengaluru
